39	-63	 0.844828 
39	-66	 0.887931 
39	-69	 0.922414 
39	-72	 0.948276 
36	72	 0.948276 
36	69	 0.887931 
36	66	 0.862069 
36	63	 0.810345 
36	60	 0.767241 
36	57	 0.732759 
36	54	 0.681034 
36	51	 0.62931 
36	48	 0.603448 
36	45	 0.568966 
36	42	 0.517241 
36	39	 0.482759 
36	36	 0.448276 
36	33	 0.396552 
36	30	 0.396552 
36	27	 0.37931 
36	24	 0.353448 
36	21	 0.353448 
36	18	 0.336207 
36	15	 0.327586 
36	12	 0.318966 
36	9	 0.318966 
36	6	 0.318966 
36	3	 0.318966 
36	0	 0.301724 
36	-3	 0.310345 
36	-6	 0.310345 
36	-9	 0.318966 
36	-12	 0.327586 
36	-15	 0.336207 
36	-18	 0.336207 
36	-21	 0.336207 
36	-24	 0.362069 
36	-27	 0.37069 
36	-30	 0.37931 
36	-33	 0.405172 
36	-36	 0.431034 
36	-39	 0.491379 
36	-42	 0.534483 
36	-45	 0.551724 
36	-48	 0.594828 
36	-51	 0.62069 
36	-54	 0.672414 
36	-57	 0.706897 
36	-60	 0.767241 
36	-63	 0.801724 
36	-66	 0.853448 
36	-69	 0.887931 
36	-72	 0.931034 
33	72	 0.905172 
33	69	 0.87069 
33	66	 0.818966 
33	63	 0.767241 
33	60	 0.724138 
33	57	 0.681034 
33	54	 0.637931 
33	51	 0.586207 
33	48	 0.543103 
33	45	 0.508621 
33	42	 0.465517 
33	39	 0.431034 
33	36	 0.387931 
33	33	 0.327586 
33	30	 0.327586 
33	27	 0.318966 
33	24	 0.301724 
33	21	 0.293103 
33	18	 0.275862 
33	15	 0.267241 
33	12	 0.267241 
33	9	 0.267241 
33	6	 0.258621 
33	3	 0.25 
33	0	 0.25 
33	-3	 0.258621 
33	-6	 0.267241 
33	-9	 0.258621 
33	-12	 0.267241 
33	-15	 0.275862 
33	-18	 0.284483 
33	-21	 0.293103 
33	-24	 0.301724 
33	-27	 0.310345 
33	-30	 0.327586 
33	-33	 0.344828 
33	-36	 0.37931 
33	-39	 0.431034 
33	-42	 0.448276 
33	-45	 0.491379 
33	-48	 0.543103 
33	-51	 0.577586 
33	-54	 0.62931 
33	-57	 0.663793 
33	-60	 0.715517 
33	-63	 0.75 
33	-66	 0.810345 
33	-69	 0.862069 
33	-72	 0.896552 
30	72	 0.887931 
30	69	 0.836207 
30	66	 0.775862 
30	63	 0.724138 
30	60	 0.681034 
30	57	 0.637931 
30	54	 0.577586 
30	51	 0.534483 
30	48	 0.491379 
30	45	 0.448276 
30	42	 0.422414 
30	39	 0.37069 
30	36	 0.353448 
30	33	 0.258621 
30	30	 0.258621 
30	27	 0.25 
30	24	 0.25 
30	21	 0.241379 
30	18	 0.224138 
30	15	 0.215517 
30	12	 0.215517 
30	9	 0.206897 
30	6	 0.206897 
30	3	 0.206897 
30	0	 0.206897 
30	-3	 0.206897 
30	-6	 0.198276 
30	-9	 0.206897 
30	-12	 0.215517 
30	-15	 0.224138 
30	-18	 0.224138 
30	-21	 0.232759 
30	-24	 0.25 
30	-27	 0.258621 
30	-30	 0.267241 
30	-33	 0.284483 
30	-36	 0.327586 
30	-39	 0.362069 
30	-42	 0.405172 
30	-45	 0.465517 
30	-48	 0.482759 
30	-51	 0.525862 
30	-54	 0.568966 
30	-57	 0.612069 
30	-60	 0.672414 
30	-63	 0.706897 
30	-66	 0.758621 
30	-69	 0.810345 
30	-72	 0.862069 
27	72	 0.862069 
27	69	 0.793103 
27	66	 0.741379 
27	63	 0.681034 
27	60	 0.637931 
27	57	 0.603448 
27	54	 0.525862 
27	51	 0.482759 
27	48	 0.431034 
27	45	 0.396552 
27	42	 0.353448 
27	39	 0.310345 
27	36	 0.284483 
27	33	 0.232759 
27	30	 0.215517 
27	27	 0.198276 
27	24	 0.189655 
27	21	 0.181034 
27	18	 0.172414 
27	15	 0.163793 
27	12	 0.155172 
27	9	 0.155172 
27	6	 0.155172 
27	3	 0.155172 
27	0	 0.163793 
27	-3	 0.155172 
27	-6	 0.155172 
27	-9	 0.155172 
27	-12	 0.155172 
27	-15	 0.155172 
27	-18	 0.155172 
27	-21	 0.172414 
27	-24	 0.181034 
27	-27	 0.198276 
27	-30	 0.206897 
27	-33	 0.224138 
27	-36	 0.258621 
27	-39	 0.301724 
27	-42	 0.353448 
27	-45	 0.37931 
27	-48	 0.396552 
27	-51	 0.482759 
27	-54	 0.525862 
27	-57	 0.568966 
27	-60	 0.62069 
27	-63	 0.672414 
27	-66	 0.724138 
27	-69	 0.775862 
27	-72	 0.836207 
24	72	 0.836207 
24	69	 0.767241 
24	66	 0.706897 
24	63	 0.637931 
24	60	 0.586207 
24	57	 0.551724 
24	54	 0.482759 
24	51	 0.439655 
24	48	 0.387931 
24	45	 0.344828 
24	42	 0.284483 
24	39	 0.241379 
24	36	 0.215517 
24	33	 0.163793 
24	30	 0.146552 
24	27	 0.137931 
24	24	 0.12069 
24	21	 0.12069 
24	18	 0.112069 
24	15	 0.112069 
24	12	 0.112069 
24	9	 0.103448 
24	6	 0.103448 
24	3	 0.086207 
24	0	 0.086207 
24	-3	 0.094828 
24	-6	 0.094828 
24	-9	 0.103448 
24	-12	 0.103448 
24	-15	 0.112069 
24	-18	 0.103448 
24	-21	 0.12069 
24	-24	 0.12069 
24	-27	 0.12931 
24	-30	 0.146552 
24	-33	 0.163793 
24	-36	 0.198276 
24	-39	 0.25 
24	-42	 0.293103 
24	-45	 0.336207 
24	-48	 0.396552 
24	-51	 0.422414 
24	-54	 0.448276 
24	-57	 0.517241 
24	-60	 0.577586 
24	-63	 0.62931 
24	-66	 0.672414 
24	-69	 0.75 
24	-72	 0.784483 
21	72	 0.810345 
21	69	 0.724138 
21	66	 0.663793 
21	63	 0.603448 
21	60	 0.543103 
21	57	 0.5 
21	54	 0.431034 
21	51	 0.37931 
21	48	 0.327586 
21	45	 0.301724 
21	42	 0.241379 
21	39	 0.181034 
21	36	 0.146552 
21	33	 0.103448 
21	30	 0.094828 
21	27	 0.086207 
21	24	 0.077586 
21	21	 0.060345 
21	18	 0.060345 
21	15	 0.051724 
21	12	 0.051724 
21	9	 0.051724 
21	6	 0.043103 
21	3	 0.043103 
21	0	 0.043103 
21	-3	 0.043103 
21	-6	 0.051724 
21	-9	 0.051724 
21	-12	 0.051724 
21	-15	 0.051724 
21	-18	 0.060345 
21	-21	 0.068966 
21	-24	 0.068966 
21	-27	 0.086207 
21	-30	 0.086207 
21	-33	 0.103448 
21	-36	 0.146552 
21	-39	 0.198276 
21	-42	 0.232759 
21	-45	 0.284483 
21	-48	 0.318966 
21	-51	 0.344828 
21	-54	 0.448276 
21	-57	 0.474138 
21	-60	 0.525862 
21	-63	 0.586207 
21	-66	 0.637931 
21	-69	 0.715517 
21	-72	 0.758621 
18	72	 0.784483 
18	69	 0.689655 
18	66	 0.62069 
18	63	 0.551724 
18	60	 0.5 
18	57	 0.456897 
18	54	 0.37931 
18	51	 0.327586 
18	48	 0.267241 
18	45	 0.25 
18	42	 0.181034 
18	39	 0.137931 
18	36	 0.094828 
18	33	 0.051724 
18	30	 0.043103 
18	27	 0.034483 
18	24	 0.034483 
18	21	 0.017241 
18	18	 0.017241 
18	15	 0.008621 
18	12	 0.008621 
18	9	 0 
18	6	 0 
18	3	 0 
18	0	 0 
18	-3	 0 
18	-6	 0 
18	-9	 0 
18	-12	 0.008621 
18	-15	 0.008621 
18	-18	 0.017241 
18	-21	 0.025862 
18	-24	 0.025862 
18	-27	 0.034483 
18	-30	 0.043103 
18	-33	 0.051724 
18	-36	 0.103448 
18	-39	 0.137931 
18	-42	 0.172414 
18	-45	 0.232759 
18	-48	 0.275862 
18	-51	 0.318966 
18	-54	 0.37931 
18	-57	 0.405172 
18	-60	 0.491379 
18	-63	 0.551724 
18	-66	 0.594828 
18	-69	 0.672414 
18	-72	 0.715517 
15	72	 0.758621 
15	69	 0.646552 
15	66	 0.586207 
15	63	 0.508621 
15	60	 0.465517 
15	57	 0.405172 
15	54	 0.336207 
15	51	 0.258621 
15	48	 0.232759 
15	45	 0.198276 
15	42	 0.146552 
15	39	 0.103448 
15	36	 0.051724 
15	33	 0.017241 
15	30	 0.008621 
15	27	 0.008621 
15	24	 0 
15	21	 0 
15	18	 0 
15	15	 0 
15	12	 0 
15	9	 0 
15	6	 0 
15	3	 0 
15	0	 0 
15	-3	 0 
15	-6	 0 
15	-9	 0 
15	-12	 0 
15	-15	 0 
15	-18	 0 
15	-21	 0 
15	-24	 0 
15	-27	 0.008621 
15	-30	 0.008621 
15	-33	 0.017241 
15	-36	 0.060345 
15	-39	 0.094828 
15	-42	 0.137931 
15	-45	 0.198276 
15	-48	 0.224138 
15	-51	 0.267241 
15	-54	 0.327586 
15	-57	 0.362069 
15	-60	 0.465517 
15	-63	 0.491379 
15	-66	 0.551724 
15	-69	 0.646552 
15	-72	 0.681034 
12	72	 0.732759 
12	69	 0.612069 
12	66	 0.543103 
12	63	 0.474138 
12	60	 0.413793 
12	57	 0.37069 
12	54	 0.284483 
12	51	 0.232759 
12	48	 0.198276 
12	45	 0.146552 
12	42	 0.112069 
12	39	 0.068966 
12	36	 0.034483 
12	33	 0 
12	30	 0 
12	27	 0 
12	24	 0 
12	21	 0 
12	18	 0 
12	15	 0 
12	12	 0 
12	9	 0 
12	6	 0 
12	3	 0 
12	0	 0 
12	-3	 0 
12	-6	 0 
12	-9	 0 
12	-12	 0 
12	-15	 0 
12	-18	 0 
12	-21	 0 
12	-24	 0 
12	-27	 0 
12	-30	 0 
12	-33	 0 
12	-36	 0.034483 
12	-39	 0.068966 
12	-42	 0.112069 
12	-45	 0.155172 
12	-48	 0.198276 
12	-51	 0.232759 
12	-54	 0.275862 
12	-57	 0.327586 
12	-60	 0.413793 
12	-63	 0.456897 
12	-66	 0.534483 
12	-69	 0.594828 
12	-72	 0.646552 
9	72	 0.706897 
9	69	 0.594828 
9	66	 0.525862 
9	63	 0.448276 
9	60	 0.396552 
9	57	 0.336207 
9	54	 0.25 
9	51	 0.215517 
9	48	 0.181034 
9	45	 0.146552 
9	42	 0.112069 
9	39	 0.068966 
9	36	 0.034483 
9	33	 0 
9	30	 0 
9	27	 0 
9	24	 0 
9	21	 0 
9	18	 0 
9	15	 0 
9	12	 0 
9	9	 0 
9	6	 0 
9	3	 0 
9	0	 0 
9	-3	 0 
9	-6	 0 
9	-9	 0 
9	-12	 0 
9	-15	 0 
9	-18	 0 
9	-21	 0 
9	-24	 0 
9	-27	 0 
9	-30	 0 
9	-33	 0 
9	-36	 0.034483 
9	-39	 0.077586 
9	-42	 0.112069 
9	-45	 0.146552 
9	-48	 0.181034 
9	-51	 0.206897 
9	-54	 0.25 
9	-57	 0.293103 
9	-60	 0.362069 
9	-63	 0.422414 
9	-66	 0.474138 
9	-69	 0.568966 
9	-72	 0.603448 
6	72	 0.706897 
6	69	 0.586207 
6	66	 0.525862 
6	63	 0.439655 
6	60	 0.396552 
6	57	 0.353448 
6	54	 0.275862 
6	51	 0.232759 
6	48	 0.189655 
6	45	 0.155172 
6	42	 0.12069 
6	39	 0.077586 
6	36	 0.043103 
6	33	 0 
6	30	 0 
6	27	 0 
6	24	 0 
6	21	 0 
6	18	 0 
6	15	 0 
6	12	 0 
6	9	 0 
6	6	 0 
6	3	 0 
6	0	 0 
6	-3	 0 
6	-6	 0 
6	-9	 0 
6	-12	 0 
6	-15	 0 
6	-18	 0 
6	-21	 0 
6	-24	 0 
6	-27	 0 
6	-30	 0 
6	-33	 0 
6	-36	 0.034483 
6	-39	 0.077586 
6	-42	 0.112069 
6	-45	 0.155172 
6	-48	 0.189655 
6	-51	 0.224138 
6	-54	 0.258621 
6	-57	 0.293103 
6	-60	 0.353448 
6	-63	 0.396552 
6	-66	 0.448276 
6	-69	 0.525862 
6	-72	 0.586207 
3	72	 0.706897 
3	69	 0.586207 
3	66	 0.525862 
3	63	 0.456897 
3	60	 0.405172 
3	57	 0.37069 
3	54	 0.284483 
3	51	 0.241379 
3	48	 0.198276 
3	45	 0.163793 
3	42	 0.12069 
3	39	 0.077586 
3	36	 0.043103 
3	33	 0 
3	30	 0 
3	27	 0 
3	24	 0 
3	21	 0 
3	18	 0 
3	15	 0 
3	12	 0 
3	9	 0 
3	6	 0 
3	3	 0 
3	0	 0 
3	-3	 0 
3	-6	 0 
3	-9	 0 
3	-12	 0 
3	-15	 0 
3	-18	 0 
3	-21	 0 
3	-24	 0 
3	-27	 0 
3	-30	 0 
3	-33	 0 
3	-36	 0.043103 
3	-39	 0.086207 
3	-42	 0.12069 
3	-45	 0.163793 
3	-48	 0.198276 
3	-51	 0.241379 
3	-54	 0.284483 
3	-57	 0.318966 
3	-60	 0.387931 
3	-63	 0.431034 
3	-66	 0.474138 
3	-69	 0.534483 
3	-72	 0.577586 
0	72	 0.706897 
0	69	 0.586207 
0	66	 0.534483 
0	63	 0.456897 
0	60	 0.413793 
0	57	 0.37931 
0	54	 0.301724 
0	51	 0.25 
0	48	 0.206897 
0	45	 0.172414 
0	42	 0.12931 
0	39	 0.086207 
0	36	 0.043103 
0	33	 0 
0	30	 0 
0	27	 0 
0	24	 0 
0	21	 0 
0	18	 0 
0	15	 0 
0	12	 0 
0	9	 0 
0	6	 0 
0	3	 0 
0	0	 0 
0	-3	 0 
0	-6	 0 
0	-9	 0 
0	-12	 0 
0	-15	 0 
0	-18	 0 
0	-21	 0 
0	-24	 0 
0	-27	 0 
0	-30	 0 
0	-33	 0 
0	-36	 0.043103 
0	-39	 0.086207 
0	-42	 0.12931 
0	-45	 0.172414 
0	-48	 0.206897 
0	-51	 0.25 
0	-54	 0.293103 
0	-57	 0.336207 
0	-60	 0.405172 
0	-63	 0.456897 
0	-66	 0.5 
0	-69	 0.577586 
0	-72	 0.62069 
-3	72	 0.706897 
-3	69	 0.586207 
-3	66	 0.534483 
-3	63	 0.456897 
-3	60	 0.405172 
-3	57	 0.37069 
-3	54	 0.293103 
-3	51	 0.241379 
-3	48	 0.198276 
-3	45	 0.163793 
-3	42	 0.12069 
-3	39	 0.086207 
-3	36	 0.043103 
-3	33	 0 
-3	30	 0 
-3	27	 0 
-3	24	 0 
-3	21	 0 
-3	18	 0 
-3	15	 0 
-3	12	 0 
-3	9	 0 
-3	6	 0 
-3	3	 0 
-3	0	 0 
-3	-3	 0 
-3	-6	 0 
-3	-9	 0 
-3	-12	 0 
-3	-15	 0 
-3	-18	 0 
-3	-21	 0 
-3	-24	 0 
-3	-27	 0 
-3	-30	 0 
-3	-33	 0 
-3	-36	 0.043103 
-3	-39	 0.077586 
-3	-42	 0.12069 
-3	-45	 0.163793 
-3	-48	 0.198276 
-3	-51	 0.241379 
-3	-54	 0.275862 
-3	-57	 0.318966 
-3	-60	 0.387931 
