#1	
float	4DLUT(60025,2)
25783	0.37931
25784	0.431034
25785	0.5
25786	0.543103
25787	0.603448
25788	0.655172
25789	0.706897
25790	0.758621
25791	0.801724
25792	0.87069
25793	0.87069
25794	0.87069
25795	0.87069
25796	0.87069
25797	0.87069
25798	0.87069
25799	0.87069
25800	0.87069
25801	0.87069
25802	0.87069
25803	0.87069
25804	0.87069
25805	0.87069
25806	0.87069
25807	0.87069
25808	0.87069
25809	0.87069
25810	0.87069
25811	0.836207
25812	0.801724
25813	0.758621
25814	0.724138
25815	0.689655
25816	0.655172
25817	0.62069
25818	0.577586
25819	0.517241
25820	0.474138
25821	0.439655
25822	0.37069
25823	0.327586
25824	0
25825	0
25826	0.068966
25827	0.112069
25828	0.181034
25829	0.215517
25830	0.267241
25831	0.318966
25832	0.37069
25833	0.422414
25834	0.482759
25835	0.525862
25836	0.586207
25837	0.62931
25838	0.681034
25839	0.732759
25840	0.767241
25841	0.836207
25842	0.836207
25843	0.836207
25844	0.836207
25845	0.836207
25846	0.836207
25847	0.836207
25848	0.836207
25849	0.836207
25850	0.836207
25851	0.836207
25852	0.836207
25853	0.836207
25854	0.836207
25855	0.836207
25856	0.836207
25857	0.836207
25858	0.836207
25859	0.836207
25860	0.801724
25861	0.767241
25862	0.724138
25863	0.689655
25864	0.655172
25865	0.62069
25866	0.586207
25867	0.551724
25868	0.491379
25869	0.448276
25870	0.413793
25871	0.353448
25872	0.310345
25873	0
25874	0
25875	0.068966
25876	0.103448
25877	0.172414
25878	0.206897
25879	0.258621
25880	0.310345
25881	0.362069
25882	0.413793
25883	0.474138
25884	0.508621
25885	0.568966
25886	0.612069
25887	0.655172
25888	0.706897
25889	0.741379
25890	0.810345
25891	0.810345
25892	0.810345
25893	0.810345
25894	0.810345
25895	0.810345
25896	0.810345
25897	0.810345
25898	0.810345
25899	0.810345
25900	0.810345
25901	0.810345
25902	0.810345
25903	0.810345
25904	0.810345
25905	0.810345
25906	0.810345
25907	0.810345
25908	0.810345
25909	0.775862
25910	0.741379
25911	0.706897
25912	0.672414
25913	0.637931
25914	0.603448
25915	0.568966
25916	0.534483
25917	0.474138
25918	0.431034
25919	0.396552
25920	0.336207
25921	0.301724
25922	0
25923	0
25924	0.068966
25925	0.103448
25926	0.163793
25927	0.198276
25928	0.25
25929	0.301724
25930	0.344828
25931	0.396552
25932	0.456897
25933	0.491379
25934	0.551724
25935	0.594828
25936	0.637931
25937	0.689655
25938	0.715517
25939	0.784483
25940	0.784483
25941	0.784483
25942	0.784483
25943	0.784483
25944	0.784483
25945	0.784483
25946	0.784483
25947	0.784483
25948	0.784483
25949	0.784483
25950	0.784483
25951	0.784483
25952	0.784483
25953	0.784483
25954	0.784483
25955	0.784483
25956	0.784483
25957	0.784483
25958	0.75
25959	0.715517
25960	0.681034
25961	0.646552
25962	0.62069
25963	0.586207
25964	0.551724
25965	0.517241
25966	0.465517
25967	0.422414
25968	0.387931
25969	0.327586
25970	0.293103
25971	0
25972	0
25973	0.060345
25974	0.094828
25975	0.155172
25976	0.189655
25977	0.232759
25978	0.284483
25979	0.327586
25980	0.37069
25981	0.431034
25982	0.465517
25983	0.517241
25984	0.560345
25985	0.594828
25986	0.646552
25987	0.672414
25988	0.732759
25989	0.732759
25990	0.732759
25991	0.732759
25992	0.732759
25993	0.732759
25994	0.732759
25995	0.732759
25996	0.732759
25997	0.732759
25998	0.732759
25999	0.732759
26000	0.732759
26001	0.732759
26002	0.732759
26003	0.732759
26004	0.732759
26005	0.732759
26006	0.732759
26007	0.698276
26008	0.672414
26009	0.637931
26010	0.603448
26011	0.577586
26012	0.543103
26013	0.517241
26014	0.482759
26015	0.431034
26016	0.387931
26017	0.362069
26018	0.301724
26019	0.267241
26020	0
26021	0
26022	0.060345
26023	0.094828
26024	0.146552
26025	0.181034
26026	0.224138
26027	0.267241
26028	0.310345
26029	0.353448
26030	0.405172
26031	0.439655
26032	0.482759
26033	0.525862
26034	0.560345
26035	0.603448
26036	0.62931
26037	0.689655
26038	0.689655
26039	0.689655
26040	0.689655
26041	0.689655
26042	0.689655
26043	0.689655
26044	0.689655
26045	0.689655
26046	0.689655
26047	0.689655
26048	0.689655
26049	0.689655
26050	0.689655
26051	0.689655
26052	0.689655
26053	0.689655
26054	0.689655
26055	0.689655
26056	0.655172
26057	0.62931
26058	0.594828
26059	0.568966
26060	0.543103
26061	0.508621
26062	0.482759
26063	0.448276
26064	0.405172
26065	0.362069
26066	0.336207
26067	0.284483
26068	0.25
26069	0
26070	0
26071	0.051724
26072	0.086207
26073	0.137931
26074	0.163793
26075	0.206897
26076	0.25
26077	0.284483
26078	0.327586
26079	0.37069
26080	0.405172
26081	0.448276
26082	0.482759
26083	0.517241
26084	0.560345
26085	0.586207
26086	0.637931
26087	0.637931
26088	0.637931
26089	0.637931
26090	0.637931
26091	0.637931
26092	0.637931
26093	0.637931
26094	0.637931
26095	0.637931
26096	0.637931
26097	0.637931
26098	0.637931
26099	0.637931
26100	0.637931
26101	0.637931
26102	0.637931
26103	0.637931
26104	0.637931
26105	0.612069
26106	0.586207
26107	0.551724
26108	0.525862
26109	0.5
26110	0.474138
26111	0.448276
26112	0.413793
26113	0.37069
26114	0.336207
26115	0.310345
26116	0.267241
26117	0.232759
26118	0
26119	0
26120	0.051724
26121	0.077586
26122	0.12069
26123	0.146552
26124	0.181034
26125	0.224138
26126	0.25
26127	0.293103
26128	0.336207
26129	0.362069
26130	0.405172
26131	0.439655
26132	0.465517
26133	0.508621
26134	0.534483
26135	0.586207
26136	0.586207
26137	0.586207
26138	0.586207
26139	0.586207
26140	0.586207
26141	0.586207
26142	0.586207
26143	0.586207
26144	0.586207
26145	0.586207
26146	0.586207
26147	0.586207
26148	0.586207
26149	0.586207
26150	0.586207
26151	0.586207
26152	0.586207
26153	0.586207
26154	0.560345
26155	0.534483
26156	0.508621
26157	0.482759
26158	0.465517
26159	0.439655
26160	0.413793
26161	0.387931
26162	0.353448
26163	0.318966
26164	0.293103
26165	0.25
26166	0.224138
26167	0
26168	0
26169	0.043103
26170	0.068966
26171	0.112069
26172	0.137931
26173	0.163793
26174	0.206897
26175	0.232759
26176	0.267241
26177	0.310345
26178	0.336207
26179	0.37069
26180	0.405172
26181	0.431034
26182	0.474138
26183	0.491379
26184	0.543103
26185	0.543103
26186	0.543103
26187	0.543103
26188	0.543103
26189	0.543103
26190	0.543103
26191	0.543103
26192	0.543103
26193	0.543103
26194	0.543103
26195	0.543103
26196	0.543103
26197	0.543103
26198	0.543103
26199	0.543103
26200	0.543103
26201	0.543103
26202	0.543103
26203	0.517241
26204	0.5
26205	0.474138
26206	0.448276
26207	0.431034
26208	0.405172
26209	0.387931
26210	0.362069
26211	0.327586
26212	0.293103
26213	0.275862
26214	0.232759
26215	0.206897
26216	0
26217	0
26218	0.043103
26219	0.068966
26220	0.103448
26221	0.12931
26222	0.155172
26223	0.189655
26224	0.215517
26225	0.25
26226	0.284483
26227	0.310345
26228	0.344828
26229	0.37931
26230	0.396552
26231	0.439655
26232	0.456897
26233	0.5
26234	0.5
26235	0.5
26236	0.5
26237	0.5
26238	0.5
26239	0.5
26240	0.5
26241	0.5
26242	0.5
26243	0.5
26244	0.5
26245	0.5
26246	0.5
26247	0.5
26248	0.5
26249	0.5
26250	0.5
26251	0.5
26252	0.474138
26253	0.456897
26254	0.431034
26255	0.413793
26256	0.396552
26257	0.37069
26258	0.353448
26259	0.327586
26260	0.301724
26261	0.267241
26262	0.25
26263	0.215517
26264	0.181034
26265	0
26266	0
26267	0.034483
26268	0.060345
26269	0.094828
26270	0.112069
26271	0.137931
26272	0.172414
26273	0.189655
26274	0.224138
26275	0.258621
26276	0.284483
26277	0.310345
26278	0.344828
26279	0.362069
26280	0.396552
26281	0.413793
26282	0.456897
26283	0.456897
26284	0.456897
26285	0.456897
26286	0.456897
26287	0.456897
26288	0.456897
26289	0.456897
26290	0.456897
26291	0.456897
26292	0.456897
26293	0.456897
26294	0.456897
26295	0.456897
26296	0.456897
26297	0.456897
26298	0.456897
26299	0.456897
26300	0.456897
26301	0.439655
26302	0.422414
26303	0.396552
26304	0.37931
26305	0.362069
26306	0.344828
26307	0.327586
26308	0.301724
26309	0.275862
26310	0.25
26311	0.224138
26312	0.189655
26313	0.146552
26314	0
26315	0
26316	0.034483
26317	0.051724
26318	0.086207
26319	0.103448
26320	0.12069
26321	0.155172
26322	0.163793
26323	0.198276
26324	0.224138
26325	0.241379
26326	0.267241
26327	0.293103
26328	0.310345
26329	0.336207
26330	0.353448
26331	0.387931
26332	0.387931
26333	0.387931
26334	0.387931
26335	0.387931
26336	0.387931
26337	0.387931
26338	0.387931
26339	0.387931
26340	0.387931
26341	0.387931
26342	0.387931
26343	0.387931
26344	0.387931
26345	0.387931
26346	0.387931
26347	0.387931
26348	0.387931
26349	0.387931
26350	0.37069
26351	0.353448
26352	0.336207
26353	0.318966
26354	0.301724
26355	0.284483
26356	0.267241
26357	0.25
26358	0.232759
26359	0.198276
26360	0.172414
26361	0.12931
26362	0.103448
26363	0
26364	0
26365	0.025862
26366	0.043103
26367	0.068966
26368	0.086207
26369	0.094828
26370	0.12931
26371	0.137931
26372	0.163793
26373	0.189655
26374	0.206897
26375	0.224138
26376	0.25
26377	0.267241
26378	0.293103
26379	0.301724
26380	0.336207
26381	0.336207
26382	0.336207
26383	0.336207
26384	0.336207
26385	0.336207
26386	0.336207
26387	0.336207
26388	0.336207
26389	0.336207
26390	0.336207
26391	0.336207
26392	0.336207
26393	0.336207
26394	0.336207
26395	0.336207
26396	0.336207
26397	0.336207
26398	0.336207
26399	0.318966
26400	0.310345
26401	0.293103
26402	0.275862
26403	0.267241
26404	0.25
26405	0.232759
26406	0.215517
26407	0.189655
26408	0.155172
26409	0.12069
26410	0.086207
26411	0.068966
26412	0.051724
26413	0.086207
26414	0.12069
26415	0.155172
26416	0.181034
26417	0.198276
26418	0.224138
26419	0.25
26420	0.267241
26421	0.275862
26422	0.293103
26423	0.310345
26424	0.318966
26425	0.336207
26426	0.336207
26427	0.336207
26428	0.336207
26429	0.336207
26430	0.336207
26431	0.336207
26432	0.336207
26433	0.336207
26434	0.336207
26435	0.336207
26436	0.336207
26437	0.336207
26438	0.336207
26439	0.336207
26440	0.336207
26441	0.336207
26442	0.336207
26443	0.336207
26444	0.336207
26445	0.336207
26446	0.336207
26447	0.336207
26448	0.318966
26449	0.301724
26450	0.293103
26451	0.275862
26452	0.267241
26453	0.25
26454	0.232759
26455	0.206897
26456	0.181034
26457	0.155172
26458	0.12069
26459	0.103448
26460	0.051724
26461	0.094828
26462	0.12931
26463	0.172414
26464	0.198276
26465	0.224138
26466	0.232759
26467	0.267241
26468	0.284483
26469	0.301724
26470	0.310345
26471	0.327586
26472	0.344828
26473	0.362069
26474	0.37931
26475	0.37931
26476	0.37931
26477	0.37931
26478	0.37931
26479	0.37931
26480	0.37931
26481	0.37931
26482	0.37931
26483	0.37931
26484	0.37931
26485	0.37931
26486	0.37931
26487	0.37931
26488	0.37931
26489	0.37931
26490	0.37931
26491	0.37931
26492	0.37931
26493	0.37931
26494	0.37931
26495	0.37931
26496	0.37931
26497	0.362069
26498	0.344828
26499	0.327586
26500	0.310345
26501	0.301724
26502	0.284483
26503	0.267241
26504	0.25
26505	0.224138
26506	0.206897
26507	0.172414
26508	0.137931
26509	0.112069
26510	0.137931
26511	0.163793
26512	0.198276
26513	0.224138
26514	0.241379
26515	0.258621
26516	0.301724
26517	0.318966
26518	0.336207
26519	0.353448
26520	0.37069
26521	0.396552
26522	0.413793
26523	0.431034
26524	0.431034
26525	0.431034
26526	0.431034
26527	0.431034
26528	0.431034
26529	0.431034
26530	0.431034
26531	0.431034
26532	0.431034
26533	0.431034
26534	0.431034
26535	0.431034
26536	0.431034
26537	0.431034
26538	0.431034
26539	0.431034
26540	0.431034
26541	0.431034
26542	0.431034
26543	0.431034
26544	0.431034
26545	0.431034
26546	0.413793
26547	0.396552
26548	0.37931
26549	0.362069
26550	0.344828
26551	0.327586
26552	0.310345
26553	0.293103
26554	0.258621
26555	0.241379
26556	0.224138
26557	0.181034
26558	0.155172
26559	0.181034
26560	0.206897
26561	0.232759
26562	0.267241
26563	0.293103
26564	0.310345
26565	0.353448
26566	0.37069
26567	0.396552
26568	0.413793
26569	0.431034
26570	0.456897
26571	0.474138
26572	0.5
26573	0.5
26574	0.5
26575	0.5
26576	0.5
26577	0.5
26578	0.5
26579	0.5
26580	0.5
26581	0.5
26582	0.5
26583	0.5
26584	0.5
26585	0.5
26586	0.5
26587	0.5
26588	0.5
26589	0.5
26590	0.5
26591	0.5
26592	0.5
26593	0.5
26594	0.5
26595	0.482759
26596	0.456897
26597	0.439655
26598	0.413793
26599	0.396552
26600	0.37931
26601	0.353448
26602	0.336207
26603	0.293103
26604	0.275862
26605	0.25
26606	0.206897
26607	0.189655
26608	0.206897
26609	0.224138
26610	0.258621
26611	0.293103
26612	0.318966
26613	0.336207
26614	0.387931
26615	0.405172
26616	0.431034
26617	0.448276
26618	0.474138
26619	0.5
26620	0.517241
26621	0.543103
26622	0.543103
26623	0.543103
26624	0.543103
26625	0.543103
26626	0.543103
26627	0.543103
26628	0.543103
26629	0.543103
26630	0.543103
26631	0.543103
26632	0.543103
26633	0.543103
26634	0.543103
26635	0.543103
26636	0.543103
26637	0.543103
26638	0.543103
26639	0.543103
26640	0.543103
26641	0.543103
26642	0.543103
26643	0.543103
26644	0.517241
26645	0.491379
26646	0.474138
26647	0.448276
26648	0.431034
26649	0.405172
26650	0.37931
26651	0.362069
26652	0.318966
26653	0.293103
26654	0.267241
26655	0.224138
26656	0.206897
26657	0.224138
26658	0.241379
26659	0.275862
26660	0.318966
26661	0.344828
26662	0.362069
26663	0.413793
26664	0.439655
26665	0.465517
26666	0.482759
26667	0.508621
26668	0.534483
26669	0.560345
26670	0.586207
26671	0.586207
26672	0.586207
26673	0.586207
26674	0.586207
26675	0.586207
26676	0.586207
26677	0.586207
26678	0.586207
26679	0.586207
26680	0.586207
26681	0.586207
26682	0.586207
26683	0.586207
26684	0.586207
26685	0.586207
26686	0.586207
26687	0.586207
26688	0.586207
26689	0.586207
26690	0.586207
26691	0.586207
26692	0.586207
26693	0.560345
26694	0.534483
26695	0.508621
26696	0.482759
26697	0.465517
26698	0.439655
26699	0.413793
26700	0.387931
26701	0.344828
26702	0.318966
26703	0.293103
26704	0.241379
26705	0.224138
26706	0.232759
26707	0.258621
26708	0.293103
26709	0.336207
26710	0.362069
26711	0.387931
26712	0.439655
26713	0.465517
26714	0.491379
26715	0.517241
26716	0.543103
26717	0.568966
26718	0.594828
26719	0.62069
26720	0.62069
26721	0.62069
26722	0.62069
26723	0.62069
26724	0.62069
26725	0.62069
26726	0.62069
26727	0.62069
26728	0.62069
26729	0.62069
26730	0.62069
26731	0.62069
26732	0.62069
26733	0.62069
26734	0.62069
26735	0.62069
26736	0.62069
26737	0.62069
26738	0.62069
26739	0.62069
26740	0.62069
26741	0.62069
26742	0.594828
26743	0.568966
26744	0.543103
26745	0.517241
26746	0.491379
26747	0.465517
26748	0.439655
26749	0.413793
26750	0.362069
26751	0.336207
26752	0.310345
26753	0.258621
26754	0.232759
26755	0.25
26756	0.275862
26757	0.310345
26758	0.362069
26759	0.387931
26760	0.413793
26761	0.474138
26762	0.5
26763	0.525862
26764	0.551724
26765	0.577586
26766	0.612069
26767	0.637931
26768	0.663793
26769	0.663793
26770	0.663793
26771	0.663793
26772	0.663793
26773	0.663793
26774	0.663793
26775	0.663793
26776	0.663793
26777	0.663793
26778	0.663793
26779	0.663793
26780	0.663793
26781	0.663793
26782	0.663793
26783	0.663793
26784	0.663793
26785	0.663793
26786	0.663793
26787	0.663793
26788	0.663793
26789	0.663793
26790	0.663793
26791	0.637931
26792	0.603448
26793	0.577586
26794	0.551724
26795	0.525862
26796	0.5
26797	0.465517
26798	0.439655
26799	0.387931
26800	0.362069
26801	0.327586
26802	0.275862
26803	0.25
26804	0.258621
26805	0.293103
26806	0.327586
26807	0.37931
26808	0.413793
26809	0.439655
26810	0.5
26811	0.525862
26812	0.560345
26813	0.586207
26814	0.62069
26815	0.655172
26816	0.681034
26817	0.715517
26818	0.715517
26819	0.715517
26820	0.715517
26821	0.715517
26822	0.715517
26823	0.715517
26824	0.715517
26825	0.715517
26826	0.715517
26827	0.715517
26828	0.715517
26829	0.715517
26830	0.715517
26831	0.715517
26832	0.715517
26833	0.715517
26834	0.715517
26835	0.715517
26836	0.715517
26837	0.715517
26838	0.715517
26839	0.715517
26840	0.689655
26841	0.655172
26842	0.62931
26843	0.594828
26844	0.568966
26845	0.543103
26846	0.508621
26847	0.482759
26848	0.422414
26849	0.396552
26850	0.362069
26851	0.301724
26852	0.275862
26853	0.275862
26854	0.310345
26855	0.353448
26856	0.405172
26857	0.439655
26858	0.465517
26859	0.534483
26860	0.560345
26861	0.594828
26862	0.62069
26863	0.655172
26864	0.689655
26865	0.724138
26866	0.758621
26867	0.758621
26868	0.758621
26869	0.758621
26870	0.758621
26871	0.758621
26872	0.758621
26873	0.758621
26874	0.758621
26875	0.758621
26876	0.758621
26877	0.758621
26878	0.758621
26879	0.758621
26880	0.758621
26881	0.758621
26882	0.758621
26883	0.758621
26884	0.758621
26885	0.758621
26886	0.758621
26887	0.758621
26888	0.758621
26889	0.724138
26890	0.689655
26891	0.663793
26892	0.62931
26893	0.603448
26894	0.568966
26895	0.534483
26896	0.508621
26897	0.448276
26898	0.413793
26899	0.37931
26900	0.318966
26901	0.293103
26902	0.293103
26903	0.327586
26904	0.37069
26905	0.431034
26906	0.465517
26907	0.491379
26908	0.560345
26909	0.594828
26910	0.62931
26911	0.655172
26912	0.689655
26913	0.724138
26914	0.758621
26915	0.793103
26916	0.793103
26917	0.793103
26918	0.793103
26919	0.793103
26920	0.793103
26921	0.793103
26922	0.793103
26923	0.793103
26924	0.793103
26925	0.793103
26926	0.793103
26927	0.793103
26928	0.793103
26929	0.793103
26930	0.793103
26931	0.793103
26932	0.793103
26933	0.793103
26934	0.793103
26935	0.793103
26936	0.793103
26937	0.793103
26938	0.758621
26939	0.724138
26940	0.689655
26941	0.655172
26942	0.62931
26943	0.594828
26944	0.560345
26945	0.525862
26946	0.465517
26947	0.431034
26948	0.396552
26949	0.327586
26950	0.301724
26951	0.301724
26952	0.344828
26953	0.387931
26954	0.448276
26955	0.482759
26956	0.517241
26957	0.586207
26958	0.62069
26959	0.655172
26960	0.689655
26961	0.724138
26962	0.758621
26963	0.793103
26964	0.827586
26965	0.827586
26966	0.827586
26967	0.827586
26968	0.827586
26969	0.827586
26970	0.827586
26971	0.827586
26972	0.827586
26973	0.827586
26974	0.827586
26975	0.827586
26976	0.827586
26977	0.827586
26978	0.827586
26979	0.827586
26980	0.827586
26981	0.827586
26982	0.827586
26983	0.827586
26984	0.827586
26985	0.827586
26986	0.827586
26987	0.793103
26988	0.758621
26989	0.724138
26990	0.689655
26991	0.655172
26992	0.62069
26993	0.586207
26994	0.551724
26995	0.491379
26996	0.448276
26997	0.413793
26998	0.344828
26999	0.310345
27000	0.318966
27001	0.362069
27002	0.405172
27003	0.474138
27004	0.508621
27005	0.543103
27006	0.612069
27007	0.655172
27008	0.689655
27009	0.724138
27010	0.758621
27011	0.801724
27012	0.836207
27013	0.87069
27014	0.87069
27015	0.87069
27016	0.87069
27017	0.87069
27018	0.87069
27019	0.87069
27020	0.87069
27021	0.87069
27022	0.87069
27023	0.87069
27024	0.87069
27025	0.87069
27026	0.87069
27027	0.87069
27028	0.87069
27029	0.87069
27030	0.87069
27031	0.87069
27032	0.87069
27033	0.87069
27034	0.87069
27035	0.87069
27036	0.836207
27037	0.793103
27038	0.758621
27039	0.724138
27040	0.689655
27041	0.655172
27042	0.612069
27043	0.577586
27044	0.517241
27045	0.474138
27046	0.431034
27047	0.362069
27048	0.327586
27049	0.327586
27050	0.37931
27051	0.422414
27052	0.491379
27053	0.534483
27054	0.568966
27055	0.637931
27056	0.681034
27057	0.724138
27058	0.758621
27059	0.793103
27060	0.836207
27061	0.87069
27062	0.913793
27063	0.913793
27064	0.913793
27065	0.913793
27066	0.913793
27067	0.913793
27068	0.913793
27069	0.913793
27070	0.913793
27071	0.913793
27072	0.913793
27073	0.913793
27074	0.913793
27075	0.913793
27076	0.913793
27077	0.913793
27078	0.913793
27079	0.913793
27080	0.913793
27081	0.913793
27082	0.913793
27083	0.913793
27084	0.913793
27085	0.87931
27086	0.836207
27087	0.801724
27088	0.758621
27089	0.724138
27090	0.689655
27091	0.646552
27092	0.612069
27093	0.543103
27094	0.5
27095	0.456897
27096	0.387931
27097	0.344828
27098	0.327586
27099	0.37931
27100	0.431034
27101	0.5
27102	0.543103
27103	0.577586
27104	0.655172
27105	0.698276
27106	0.741379
27107	0.775862
27108	0.818966
27109	0.862069
27110	0.896552
27111	0.939655
27112	0.939655
27113	0.939655
27114	0.939655
27115	0.939655
27116	0.939655
27117	0.939655
27118	0.939655
27119	0.939655
27120	0.939655
27121	0.939655
27122	0.939655
27123	0.939655
27124	0.939655
27125	0.939655
27126	0.939655
27127	0.939655
27128	0.939655
27129	0.939655
27130	0.939655
27131	0.939655
27132	0.939655
27133	0.939655
27134	0.905172
27135	0.862069
27136	0.827586
27137	0.784483
27138	0.75
27139	0.715517
27140	0.672414
27141	0.637931
27142	0.568966
27143	0.517241
27144	0.474138
27145	0.405172
27146	0.362069
27147	0.344828
27148	0.396552
27149	0.448276
27150	0.517241
27151	0.560345
27152	0.594828
27153	0.672414
27154	0.715517
27155	0.758621
27156	0.793103
27157	0.836207
27158	0.87931
27159	0.913793
27160	0.956897
27161	0.956897
27162	0.956897
27163	0.956897
27164	0.956897
27165	0.956897
27166	0.956897
27167	0.956897
27168	0.956897
27169	0.956897
27170	0.956897
27171	0.956897
27172	0.956897
27173	0.956897
27174	0.956897
27175	0.956897
27176	0.956897
27177	0.956897
27178	0.956897
27179	0.956897
27180	0.956897
27181	0.956897
27182	0.956897
27183	0.913793
27184	0.87069
27185	0.836207
27186	0.793103
27187	0.758621
27188	0.715517
27189	0.672414
27190	0.637931
27191	0.568966
27192	0.517241
27193	0.474138
27194	0.405172
27195	0.362069
27196	0.362069
27197	0.413793
27198	0.465517
27199	0.543103
27200	0.586207
27201	0.62069
27202	0.698276
27203	0.75
27204	0.793103
27205	0.827586
27206	0.87069
27207	0.913793
27208	0.956897
27209	1
27210	1
27211	1
27212	1
27213	1
27214	1
27215	1
27216	1
27217	1
27218	1
27219	1
27220	1
27221	1
27222	1
27223	1
27224	1
27225	1
27226	1
27227	1
27228	1
27229	1
27230	1
27231	1
27232	0.956897
27233	0.913793
27234	0.87069
27235	0.827586
27236	0.793103
27237	0.75
27238	0.706897
27239	0.663793
27240	0.594828
27241	0.543103
27242	0.5
27243	0.422414
27244	0.37931
27245	0.37069
27246	0.431034
27247	0.465517
27248	0.543103
27249	0.586207
27250	0.637931
27251	0.698276
27252	0.75
27253	0.801724
27254	0.827586
27255	0.87069
27256	0.913793
27257	0.956897
27258	1
27259	1
27260	1
27261	1
27262	1
27263	1
27264	1
27265	1
27266	1
27267	1
27268	1
27269	1
27270	1
27271	1
27272	1
27273	1
27274	1
27275	1
27276	1
27277	1
27278	1
27279	1
27280	1
27281	0.956897
27282	0.913793
27283	0.87069
27284	0.827586
27285	0.801724
27286	0.75
27287	0.706897
27288	0.681034
27289	0.594828
27290	0.543103
27291	0.5
27292	0.439655
27293	0.396552
27294	0.362069
27295	0.422414
27296	0.482759
27297	0.568966
27298	0.603448
27299	0.62069
27300	0.706897
27301	0.758621
27302	0.801724
27303	0.836207
27304	0.87931
27305	0.922414
27306	0.956897
27307	1
27308	1
27309	1
27310	1
27311	1
27312	1
27313	1
27314	1
27315	1
27316	1
27317	1
27318	1
27319	1
27320	1
27321	1
27322	1
27323	1
27324	1
27325	1
27326	1
27327	1
27328	1
27329	1
27330	0.956897
27331	0.913793
27332	0.87931
27333	0.836207
27334	0.801724
27335	0.767241
27336	0.724138
27337	0.663793
27338	0.612069
27339	0.560345
27340	0.517241
27341	0.439655
27342	0.37931
27343	0.37931
27344	0.431034
27345	0.482759
27346	0.577586
27347	0.603448
27348	0.637931
27349	0.715517
27350	0.758621
27351	0.801724
27352	0.827586
27353	0.87069
27354	0.913793
27355	0.956897
27356	1
27357	1
27358	1
27359	1
27360	1
27361	1
27362	1
27363	1
27364	1
27365	1
27366	1
27367	1
27368	1
27369	1
27370	1
27371	1
27372	1
27373	1
27374	1
27375	1
27376	1
27377	1
27378	1
27379	0.956897
27380	0.913793
27381	0.87069
27382	0.827586
27383	0.810345
27384	0.758621
27385	0.715517
27386	0.681034
27387	0.62069
27388	0.586207
27389	0.525862
27390	0.439655
27391	0.387931
27392	0.387931
27393	0.448276
27394	0.491379
27395	0.560345
27396	0.603448
27397	0.646552
27398	0.724138
27399	0.767241
27400	0.801724
27401	0.836207
27402	0.887931
27403	0.922414
27404	0.965517
27405	1
27406	1
27407	1
27408	1
27409	1
27410	1
27411	1
27412	1
27413	1
27414	1
27415	1
27416	1
27417	1
27418	1
27419	1
27420	1
27421	1
27422	1
27423	1
27424	1
27425	1
27426	1
27427	1
27428	0.956897
27429	0.922414
27430	0.87931
27431	0.836207
27432	0.801724
27433	0.767241
27434	0.732759
27435	0.672414
27436	0.603448
27437	0.560345
27438	0.525862
27439	0.456897
27440	0.413793
27441	0.37931
27442	0.448276
27443	0.508621
27444	0.586207
27445	0.62069
27446	0.655172
27447	0.732759
27448	0.767241
27449	0.801724
27450	0.844828
27451	0.87931
27452	0.922414
27453	0.965517
27454	1
27455	1
27456	1
27457	1
27458	1
27459	1
27460	1
27461	1
27462	1
27463	1
27464	1
27465	1
27466	1
27467	1
27468	1
27469	1
27470	1
27471	1
27472	1
27473	1
27474	1
27475	1
27476	1
27477	0.965517
27478	0.922414
27479	0.87931
27480	0.836207
27481	0.801724
27482	0.767241
27483	0.732759
27484	0.689655
27485	0.62931
27486	0.577586
27487	0.543103
27488	0.448276
27489	0.405172
27490	0.396552
27491	0.448276
27492	0.5
27493	0.586207
27494	0.612069
27495	0.646552
27496	0.724138
27497	0.767241
27498	0.810345
27499	0.844828
27500	0.87931
27501	0.922414
27502	0.956897
27503	1
27504	1
27505	1
27506	1
27507	1
27508	1
27509	1
27510	1
27511	1
27512	1
27513	1
27514	1
27515	1
27516	1
27517	1
27518	1
27519	1
27520	1
27521	1
27522	1
27523	1
27524	1
27525	1
27526	0.965517
27527	0.922414
27528	0.887931
27529	0.844828
27530	0.810345
27531	0.775862
27532	0.732759
27533	0.689655
27534	0.62931
27535	0.586207
27536	0.543103
27537	0.456897
27538	0.405172
27539	0.37069
27540	0.431034
27541	0.482759
27542	0.560345
27543	0.603448
27544	0.637931
27545	0.715517
27546	0.758621
27547	0.801724
27548	0.836207
27549	0.87931
27550	0.922414
27551	0.956897
27552	1
27553	1
27554	1
27555	1
27556	1
27557	1
27558	1
27559	1
27560	1
27561	1
27562	1
27563	1
27564	1
27565	1
27566	1
27567	1
27568	1
27569	1
27570	1
27571	1
27572	1
27573	1
27574	1
27575	0.956897
27576	0.913793
27577	0.87931
27578	0.836207
27579	0.801724
27580	0.758621
27581	0.715517
27582	0.681034
27583	0.612069
27584	0.568966
27585	0.525862
27586	0.456897
27587	0.413793
27588	0.362069
27589	0.413793
27590	0.465517
27591	0.543103
27592	0.586207
27593	0.62069
27594	0.698276
27595	0.75
27596	0.793103
27597	0.827586
27598	0.87069
27599	0.913793
27600	0.956897
27601	1
27602	1
27603	1
27604	1
27605	1
27606	1
27607	1
27608	1
27609	1
27610	1
27611	1
27612	1
27613	1
27614	1
27615	1
27616	1
27617	1
27618	1
27619	1
27620	1
27621	1
27622	1
27623	1
27624	0.956897
27625	0.913793
27626	0.87069
