#1			
float	DNI_THTFin_vdot(1779,4)		
7140183.033	671.9	341.3	0.00000138
7140193.084	672.4	341.31	0.00000138
7140203.084	673.1	341.31	0.00000138
7140213.084	672.6	341.31	0.00000138
7140223.085	673.4	341.3	0.00000138
7140233.035	673	341.31	0.00000138
7140243.036	673.4	341.31	0.00000138
7140253.086	672.7	341.3	0.00000138
7140263.087	671.5	341.31	0.00000138
7140273.037	671.6	341.3	0.00000138
7140283.087	670.9	341.29	0.00000138
7140293.088	671.3	341.28	0.00000138
7140303.088	671	341.29	0.00000138
7140313.089	670.6	341.27	0.00000138
7140323.039	671	341.27	0.00000138
7140333.04	670.6	341.24	0.00000138
7140343.04	671	341.24	0.00000138
7140353.04	670	341.23	0.00000138
7140363.091	671	341.22	0.00000138
7140373.041	670.5	341.21	0.00000138
7140383.042	669.5	341.21	0.00000138
7140393.042	669.6	341.19	0.00000138
7140403.043	670.7	341.19	0.00000138
7140413.043	670.2	341.19	0.00000138
7140423.093	670.6	341.18	0.00000138
7140433.094	669.9	341.17	0.00000138
7140443.044	670.6	341.17	0.00000138
7140453.095	671.1	341.16	0.00000138
7140463.045	670.5	341.15	0.00000138
7140473.096	669.7	341.14	0.00000138
7140483.046	670	341.13	0.00000138
7140493.046	670	341.13	0.00000138
7140503.097	670.1	341.11	0.00000138
7140513.047	670.2	341.11	0.00000138
7140523.048	670.1	341.07	0.00000138
7140533.048	670.1	341.08	0.00000138
7140543.049	669.4	341.06	0.00000138
7140553.049	669.4	341.06	0.00000138
7140563.049	669.8	341.02	0.00000138
7140573.05	670.7	341.02	0.00000138
7140583.1	670.6	341.02	0.00000138
7140593.101	670.8	341.01	0.00000138
7140603.051	671.8	341	0.00000138
7140613.102	672.4	341.01	0.00000138
7140623.102	672.6	341.02	0.00000138
7140633.102	673.2	341.03	0.00000138
7140643.103	672.8	341.06	0.00000138
7140653.053	673.5	341.08	0.00000138
7140663.054	673.1	341.12	0.000001379
7140673.054	672.7	341.15	0.000001379
7140683.105	672.9	341.18	0.000001379
7140693.105	673.8	341.21	0.000001379
7140703.105	674.8	341.23	0.000001379
7140713.106	675.2	341.25	0.000001379
7140723.056	675	341.27	0.000001379
7140733.057	674.6	341.26	0.000001379
7140743.107	675.3	341.28	0.000001379
7140753.108	676	341.29	0.000001379
7140763.108	675.2	341.28	0.000001379
7140773.108	675.7	341.27	0.000001379
7140783.109	674.8	341.27	0.000001379
7140793.109	675.7	341.27	0.000001379
7140803.11	675	341.27	0.000001379
7140813.06	676.1	341.26	0.000001379
7140823.061	675.4	341.25	0.000001379
7140833.111	675.2	341.25	0.000001379
7140843.061	675	341.25	0.000001379
7140853.112	673.6	341.25	0.000001379
7140863.062	673.5	341.23	0.000001379
7140873.113	672.7	341.24	0.000001379
7140883.113	671.8	341.22	0.000001379
7140893.064	671.3	341.23	0.000001379
7140903.064	671.2	341.22	0.000001379
7140913.114	671.1	341.2	0.000001379
7140923.065	669.4	341.2	0.00000138
7140933.065	669.6	341.18	0.00000138
7140943.116	668.8	341.17	0.00000138
7140953.066	668.4	341.19	0.00000138
7140963.067	667.3	341.17	0.00000138
7140973.067	668.1	341.17	0.00000138
7140983.117	668.3	341.17	0.00000138
7140993.118	666.5	341.16	0.00000138
7141003.068	667.1	341.15	0.00000138
7141013.119	666	341.13	0.00000138
7141023.119	664.5	341.12	0.00000138
7141033.12	664.8	341.12	0.00000138
7141043.12	655.2	341.12	0.00000138
7141053.07	624.8	341.1	0.00000138
7141063.121	590.4	341.09	0.00000138
7141073.121	549.3	341.08	0.00000138
7141083.122	502.7	341.07	0.00000138
7141093.072	453.5	341.07	0.000001381
7141103.122	399.7	341.05	0.000001381
7141113.073	346.2	341.03	0.000001381
7141123.123	291.6	341.04	0.000001381
7141133.124	225.1	341.02	0.000001382
7141143.074	175.1	341	0.000001382
7141153.075	127	341	0.000001382
7141163.125	84.7	340.98	0.000001383
7141173.075	48.7	341	0.000001383
7141183.076	20.1	341	0.000001383
7141193.126	4.3	341.04	0.000001383
7141203.127	2.5	341.07	0.000001384
7141213.127	2.3	341.1	0.000001384
7141223.078	2.3	341.13	0.000001384
7141233.128	2.2	341.13	0.000001384
7141243.128	2.1	341.17	0.000001384
7141253.129	2.1	341.19	0.000001384
7141263.129	1.7	341.22	0.000001384
7141273.13	1.5	341.24	0.000001384
7141283.13	1.5	341.24	0.000001385
7141293.131	1.5	341.24	0.000001385
7141303.131	1.4	341.25	0.000001385
7141313.081	1.4	341.25	0.000001385
7141323.082	1.4	341.25	0.000001385
7141333.132	1.4	341.24	0.000001385
7141343.083	1.3	341.22	0.000001385
7141353.133	1.3	341.22	0.000001385
7141363.134	1.3	340.98	0.000001386
7141373.134	1.4	340.51	0.000001387
7141383.084	1.3	340.24	0.000001388
7141393.135	1.3	339.99	0.000001388
7141403.135	1.3	339.68	0.000001388
7141413.136	1.3	339.37	0.000001389
7141423.136	1.3	338.96	0.000001389
7141433.087	1.3	338.6	0.00000139
7141443.137	1.3	338.24	0.00000139
7141453.087	1.3	337.9	0.00000139
7141463.138	1.2	337.58	0.000001391
7141473.138	1.3	337.22	0.000001391
7141483.089	1.3	336.76	0.000001391
7141493.089	1.3	336.4	0.000001392
7141503.14	1.3	336.01	0.000001392
7141513.14	1.2	335.62	0.000001392
7141523.14	1.2	335.21	0.000001392
7141533.141	1.3	334.7	0.000001393
7141543.141	1.2	334.31	0.000001393
7141553.142	1.2	333.91	0.000001393
7141563.142	1.2	333.53	0.000001394
7141573.143	1.2	333.17	0.000001394
31557185.89	0	0	0
