#1			
float	DNI_THTFin_vdot(1779,4)		
7136613.084	672.6	341.31	0.00000138
7136623.085	673.4	341.3	0.00000138
7136633.035	673	341.31	0.00000138
7136643.036	673.4	341.31	0.00000138
7136653.086	672.7	341.3	0.00000138
7136663.087	671.5	341.31	0.00000138
7136673.037	671.6	341.3	0.00000138
7136683.087	670.9	341.29	0.00000138
7136693.088	671.3	341.28	0.00000138
7136703.088	671	341.29	0.00000138
7136713.089	670.6	341.27	0.00000138
7136723.039	671	341.27	0.00000138
7136733.04	670.6	341.24	0.00000138
7136743.04	671	341.24	0.00000138
7136753.04	670	341.23	0.00000138
7136763.091	671	341.22	0.00000138
7136773.041	670.5	341.21	0.00000138
7136783.042	669.5	341.21	0.00000138
7136793.042	669.6	341.19	0.00000138
7136803.043	670.7	341.19	0.00000138
7136813.043	670.2	341.19	0.00000138
7136823.093	670.6	341.18	0.00000138
7136833.094	669.9	341.17	0.00000138
7136843.044	670.6	341.17	0.00000138
7136853.095	671.1	341.16	0.00000138
7136863.045	670.5	341.15	0.00000138
7136873.096	669.7	341.14	0.00000138
7136883.046	670	341.13	0.00000138
7136893.046	670	341.13	0.00000138
7136903.097	670.1	341.11	0.00000138
7136913.047	670.2	341.11	0.00000138
7136923.048	670.1	341.07	0.00000138
7136933.048	670.1	341.08	0.00000138
7136943.049	669.4	341.06	0.00000138
7136953.049	669.4	341.06	0.00000138
7136963.049	669.8	341.02	0.00000138
7136973.05	670.7	341.02	0.00000138
7136983.1	670.6	341.02	0.00000138
7136993.101	670.8	341.01	0.00000138
7137003.051	671.8	341	0.00000138
7137013.102	672.4	341.01	0.00000138
7137023.102	672.6	341.02	0.00000138
7137033.102	673.2	341.03	0.00000138
7137043.103	672.8	341.06	0.00000138
7137053.053	673.5	341.08	0.00000138
7137063.054	673.1	341.12	0.000001379
7137073.054	672.7	341.15	0.000001379
7137083.105	672.9	341.18	0.000001379
7137093.105	673.8	341.21	0.000001379
7137103.105	674.8	341.23	0.000001379
7137113.106	675.2	341.25	0.000001379
7137123.056	675	341.27	0.000001379
7137133.057	674.6	341.26	0.000001379
7137143.107	675.3	341.28	0.000001379
7137153.108	676	341.29	0.000001379
7137163.108	675.2	341.28	0.000001379
7137173.108	675.7	341.27	0.000001379
7137183.109	674.8	341.27	0.000001379
7137193.109	675.7	341.27	0.000001379
7137203.11	675	341.27	0.000001379
7137213.06	676.1	341.26	0.000001379
7137223.061	675.4	341.25	0.000001379
7137233.111	675.2	341.25	0.000001379
7137243.061	675	341.25	0.000001379
7137253.112	673.6	341.25	0.000001379
7137263.062	673.5	341.23	0.000001379
7137273.113	672.7	341.24	0.000001379
7137283.113	671.8	341.22	0.000001379
7137293.064	671.3	341.23	0.000001379
7137303.064	671.2	341.22	0.000001379
7137313.114	671.1	341.2	0.000001379
7137323.065	669.4	341.2	0.00000138
7137333.065	669.6	341.18	0.00000138
7137343.116	668.8	341.17	0.00000138
7137353.066	668.4	341.19	0.00000138
7137363.067	667.3	341.17	0.00000138
7137373.067	668.1	341.17	0.00000138
7137383.117	668.3	341.17	0.00000138
7137393.118	666.5	341.16	0.00000138
7137403.068	667.1	341.15	0.00000138
7137413.119	666	341.13	0.00000138
7137423.119	664.5	341.12	0.00000138
7137433.12	664.8	341.12	0.00000138
7137443.12	655.2	341.12	0.00000138
7137453.07	624.8	341.1	0.00000138
7137463.121	590.4	341.09	0.00000138
7137473.121	549.3	341.08	0.00000138
7137483.122	502.7	341.07	0.00000138
7137493.072	453.5	341.07	0.000001381
7137503.122	399.7	341.05	0.000001381
7137513.073	346.2	341.03	0.000001381
7137523.123	291.6	341.04	0.000001381
7137533.124	225.1	341.02	0.000001382
7137543.074	175.1	341	0.000001382
7137553.075	127	341	0.000001382
7137563.125	84.7	340.98	0.000001383
7137573.075	48.7	341	0.000001383
7137583.076	20.1	341	0.000001383
7137593.126	4.3	341.04	0.000001383
7137603.127	2.5	341.07	0.000001384
7137613.127	2.3	341.1	0.000001384
7137623.078	2.3	341.13	0.000001384
7137633.128	2.2	341.13	0.000001384
7137643.128	2.1	341.17	0.000001384
7137653.129	2.1	341.19	0.000001384
7137663.129	1.7	341.22	0.000001384
7137673.13	1.5	341.24	0.000001384
7137683.13	1.5	341.24	0.000001385
7137693.131	1.5	341.24	0.000001385
7137703.131	1.4	341.25	0.000001385
7137713.081	1.4	341.25	0.000001385
7137723.082	1.4	341.25	0.000001385
7137733.132	1.4	341.24	0.000001385
7137743.083	1.3	341.22	0.000001385
7137753.133	1.3	341.22	0.000001385
7137763.134	1.3	340.98	0.000001386
7137773.134	1.4	340.51	0.000001387
7137783.084	1.3	340.24	0.000001388
7137793.135	1.3	339.99	0.000001388
7137803.135	1.3	339.68	0.000001388
7137813.136	1.3	339.37	0.000001389
7137823.136	1.3	338.96	0.000001389
7137833.087	1.3	338.6	0.00000139
7137843.137	1.3	338.24	0.00000139
7137853.087	1.3	337.9	0.00000139
7137863.138	1.2	337.58	0.000001391
7137873.138	1.3	337.22	0.000001391
7137883.089	1.3	336.76	0.000001391
7137893.089	1.3	336.4	0.000001392
7137903.14	1.3	336.01	0.000001392
7137913.14	1.2	335.62	0.000001392
7137923.14	1.2	335.21	0.000001392
7137933.141	1.3	334.7	0.000001393
7137943.141	1.2	334.31	0.000001393
7137953.142	1.2	333.91	0.000001393
7137963.142	1.2	333.53	0.000001394
7137973.143	1.2	333.17	0.000001394
7137983.143	0.1	333.15	0	
